game_id,name,platform_name,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
11560,AER: Memories of Old,PC (Microsoft Windows),25,6,68.0000,4,66.6864,52
11560,AER: Memories of Old,Mac,25,6,68.0000,4,66.6864,52
11560,AER: Memories of Old,PlayStation 4,25,6,68.0000,4,66.6864,52
11560,AER: Memories of Old,Xbox One,25,6,68.0000,4,66.6864,52
11560,AER: Memories of Old,Nintendo Switch,25,6,68.0000,4,66.6864,52
2750,Pac-Man,PC (Microsoft Windows),39,NULL,78.6667,3,78.1208,231
9066,Cities: Skylines,Linux,247,2,76.2308,16,80.8921,517
9066,Cities: Skylines,PC (Microsoft Windows),247,2,76.2308,16,80.8921,517
9066,Cities: Skylines,Mac,247,2,76.2308,16,80.8921,517
9066,Cities: Skylines,PlayStation 4,247,2,76.2308,16,80.8921,517
9066,Cities: Skylines,Xbox One,247,2,76.2308,16,80.8921,517
9066,Cities: Skylines,PlayStation 5,247,2,76.2308,16,80.8921,517
1339,Psychonauts,Linux,101,NULL,84.8333,7,83.7577,312
1339,Psychonauts,PC (Microsoft Windows),101,NULL,84.8333,7,83.7577,312
1339,Psychonauts,Mac,101,NULL,84.8333,7,83.7577,312
1339,Psychonauts,PlayStation 4,101,NULL,84.8333,7,83.7577,312
1339,Psychonauts,Xbox One,101,NULL,84.8333,7,83.7577,312
107215,SnowRunner,PC (Microsoft Windows),40,16,81.0000,4,73.2665,34
107215,SnowRunner,Mac,40,16,81.0000,4,73.2665,34
107215,SnowRunner,PlayStation 4,40,16,81.0000,4,73.2665,34
107215,SnowRunner,Xbox One,40,16,81.0000,4,73.2665,34
107215,SnowRunner,Nintendo Switch,40,16,81.0000,4,73.2665,34
107215,SnowRunner,PlayStation 5,40,16,81.0000,4,73.2665,34
92,Need for Speed III: Hot Pursuit,PC (Microsoft Windows),56,NULL,NULL,NULL,79.0089,207
11452,Revelations: Persona,PC (Microsoft Windows),10,NULL,NULL,NULL,70.0019,24
222654,Devil May Cry,PC (Microsoft Windows),1,NULL,NULL,NULL,79.4603,13
222654,Devil May Cry,PlayStation 4,1,NULL,NULL,NULL,79.4603,13
222654,Devil May Cry,Xbox One,1,NULL,NULL,NULL,79.4603,13
222654,Devil May Cry,Nintendo Switch,1,NULL,NULL,NULL,79.4603,13
20545,Devil May Cry 3: Dante's Awakening - Special Edition,PC (Microsoft Windows),17,NULL,90.0000,1,87.0326,98
113112,Hades,PC (Microsoft Windows),91,3,94.0625,20,91.7743,807
113112,Hades,Mac,91,3,94.0625,20,91.7743,807
113112,Hades,PlayStation 4,91,3,94.0625,20,91.7743,807
113112,Hades,Xbox One,91,3,94.0625,20,91.7743,807
113112,Hades,Nintendo Switch,91,3,94.0625,20,91.7743,807
113112,Hades,PlayStation 5,91,3,94.0625,20,91.7743,807
9927,Persona 5,PlayStation 4,250,34,93.5714,23,92.9538,765
9538,Original War,PC (Microsoft Windows),8,1,80.0000,1,90.2522,11
117731,Persona 5 Strikers,PC (Microsoft Windows),17,3,81.2308,16,79.4615,53
117731,Persona 5 Strikers,PlayStation 4,17,3,81.2308,16,79.4615,53
117731,Persona 5 Strikers,Nintendo Switch,17,3,81.2308,16,79.4615,53
21032,Ys I & II Chronicles+,PC (Microsoft Windows),5,1,60.0000,1,70.7340,16
2934,Knights of Pen and Paper +1 Edition,Linux,6,NULL,85.0000,2,79.1869,13
2934,Knights of Pen and Paper +1 Edition,PC (Microsoft Windows),6,NULL,85.0000,2,79.1869,13
2934,Knights of Pen and Paper +1 Edition,Mac,6,NULL,85.0000,2,79.1869,13
2934,Knights of Pen and Paper +1 Edition,Android,6,NULL,85.0000,2,79.1869,13
2934,Knights of Pen and Paper +1 Edition,iOS,6,NULL,85.0000,2,79.1869,13
2934,Knights of Pen and Paper +1 Edition,PlayStation 4,6,NULL,85.0000,2,79.1869,13
2934,Knights of Pen and Paper +1 Edition,Xbox One,6,NULL,85.0000,2,79.1869,13
2934,Knights of Pen and Paper +1 Edition,Nintendo Switch,6,NULL,85.0000,2,79.1869,13
2002,Banished,PC (Microsoft Windows),53,6,68.3333,3,71.6887,158
19474,Gwent: The Witcher Card Game,PC (Microsoft Windows),66,13,85.0000,3,78.2509,126
19474,Gwent: The Witcher Card Game,Android,66,13,85.0000,3,78.2509,126
19474,Gwent: The Witcher Card Game,iOS,66,13,85.0000,3,78.2509,126
19474,Gwent: The Witcher Card Game,PlayStation 4,66,13,85.0000,3,78.2509,126
19474,Gwent: The Witcher Card Game,Xbox One,66,13,85.0000,3,78.2509,126
2935,"Papers, Please",Linux,150,NULL,82.4000,5,81.6636,512
2935,"Papers, Please",PC (Microsoft Windows),150,NULL,82.4000,5,81.6636,512
2935,"Papers, Please",Mac,150,NULL,82.4000,5,81.6636,512
2935,"Papers, Please",Android,150,NULL,82.4000,5,81.6636,512
2935,"Papers, Please",iOS,150,NULL,82.4000,5,81.6636,512
9806,Hyper Light Drifter,Linux,113,10,88.9091,12,81.9245,208
9806,Hyper Light Drifter,PC (Microsoft Windows),113,10,88.9091,12,81.9245,208
9806,Hyper Light Drifter,Mac,113,10,88.9091,12,81.9245,208
9806,Hyper Light Drifter,PlayStation 4,113,10,88.9091,12,81.9245,208
9806,Hyper Light Drifter,Xbox One,113,10,88.9091,12,81.9245,208
9241,The Escapists,Linux,39,2,68.9091,12,55.4703,69
9241,The Escapists,PC (Microsoft Windows),39,2,68.9091,12,55.4703,69
9241,The Escapists,Mac,39,2,68.9091,12,55.4703,69
9241,The Escapists,Android,39,2,68.9091,12,55.4703,69
9241,The Escapists,iOS,39,2,68.9091,12,55.4703,69
9241,The Escapists,PlayStation 4,39,2,68.9091,12,55.4703,69
9241,The Escapists,Xbox One,39,2,68.9091,12,55.4703,69
6611,Botanicula,Linux,39,NULL,82.3333,3,77.0810,110
6611,Botanicula,PC (Microsoft Windows),39,NULL,82.3333,3,77.0810,110
6611,Botanicula,Mac,39,NULL,82.3333,3,77.0810,110
6611,Botanicula,Android,39,NULL,82.3333,3,77.0810,110
6611,Botanicula,iOS,39,NULL,82.3333,3,77.0810,110
11657,Epistory: Typing Chronicles,Linux,9,1,82.5000,3,70.0176,24
11657,Epistory: Typing Chronicles,PC (Microsoft Windows),9,1,82.5000,3,70.0176,24
11657,Epistory: Typing Chronicles,Mac,9,1,82.5000,3,70.0176,24
11657,Epistory: Typing Chronicles,Nintendo Switch,9,1,82.5000,3,70.0176,24
16665,The Legend of Heroes: Trails in the Sky SC,PC (Microsoft Windows),9,NULL,80.0000,2,90.0425,33
8587,Uplink,Linux,10,NULL,70.0000,2,80.0444,20
8587,Uplink,PC (Microsoft Windows),10,NULL,70.0000,2,80.0444,20
8587,Uplink,Mac,10,NULL,70.0000,2,80.0444,20
8587,Uplink,Android,10,NULL,70.0000,2,80.0444,20
8587,Uplink,iOS,10,NULL,70.0000,2,80.0444,20
16493,Another World: 20th Anniversary Edition,Linux,8,NULL,60.0000,1,78.1845,19
16493,Another World: 20th Anniversary Edition,PC (Microsoft Windows),8,NULL,60.0000,1,78.1845,19
16493,Another World: 20th Anniversary Edition,Mac,8,NULL,60.0000,1,78.1845,19
16493,Another World: 20th Anniversary Edition,Android,8,NULL,60.0000,1,78.1845,19
16493,Another World: 20th Anniversary Edition,iOS,8,NULL,60.0000,1,78.1845,19
16493,Another World: 20th Anniversary Edition,PlayStation 4,8,NULL,60.0000,1,78.1845,19
16493,Another World: 20th Anniversary Edition,Xbox One,8,NULL,60.0000,1,78.1845,19
16493,Another World: 20th Anniversary Edition,Nintendo Switch,8,NULL,60.0000,1,78.1845,19
27094,Stories Untold,PC (Microsoft Windows),28,1,78.3333,6,79.1692,69
27094,Stories Untold,Mac,28,1,78.3333,6,79.1692,69
27094,Stories Untold,PlayStation 4,28,1,78.3333,6,79.1692,69
27094,Stories Untold,Xbox One,28,1,78.3333,6,79.1692,69
27094,Stories Untold,Nintendo Switch,28,1,78.3333,6,79.1692,69
3077,Sniper Elite,PC (Microsoft Windows),25,NULL,80.5000,3,69.7218,59
26175,Wuppo,PC (Microsoft Windows),5,NULL,77.2000,5,73.3752,12
26175,Wuppo,PlayStation 4,5,NULL,77.2000,5,73.3752,12
26175,Wuppo,Xbox One,5,NULL,77.2000,5,73.3752,12
1961,Dreamfall: The Longest Journey,PC (Microsoft Windows),44,NULL,62.0000,2,81.2628,138
5039,King's Bounty: The Legend,PC (Microsoft Windows),20,NULL,87.2500,5,87.3087,66
5039,King's Bounty: The Legend,Mac,20,NULL,87.2500,5,87.3087,66
127254,Pathfinder: Wrath of the Righteous,PC (Microsoft Windows),4,1,84.6667,3,89.4992,23
127254,Pathfinder: Wrath of the Righteous,PlayStation 4,4,1,84.6667,3,89.4992,23
127254,Pathfinder: Wrath of the Righteous,Xbox One,4,1,84.6667,3,89.4992,23
127254,Pathfinder: Wrath of the Righteous,Nintendo Switch,4,1,84.6667,3,89.4992,23
27911,Dragon Age: Origins - Ultimate Edition,PC (Microsoft Windows),10,NULL,NULL,NULL,86.1999,45
27911,Dragon Age: Origins - Ultimate Edition,Mac,10,NULL,NULL,NULL,86.1999,45
29190,Sacred Gold,PC (Microsoft Windows),4,NULL,NULL,NULL,72.1996,13
8138,Neverending Nightmares,Linux,10,NULL,67.0000,3,72.8979,26
8138,Neverending Nightmares,PC (Microsoft Windows),10,NULL,67.0000,3,72.8979,26
8138,Neverending Nightmares,Mac,10,NULL,67.0000,3,72.8979,26
8138,Neverending Nightmares,PlayStation 4,10,NULL,67.0000,3,72.8979,26
8138,Neverending Nightmares,Nintendo Switch,10,NULL,67.0000,3,72.8979,26
22726,TIS-100,Linux,6,NULL,NULL,NULL,70.3854,13
22726,TIS-100,PC (Microsoft Windows),6,NULL,NULL,NULL,70.3854,13
22726,TIS-100,Mac,6,NULL,NULL,NULL,70.3854,13
10049,Black Mirror III: Final Fear,PC (Microsoft Windows),6,NULL,NULL,NULL,75.2168,26
9376,Death to Spies,PC (Microsoft Windows),6,NULL,70.0000,2,69.9036,11
34783,Call of Cthulhu: Shadow of the Comet,Linux,3,NULL,NULL,NULL,60.9609,11
34783,Call of Cthulhu: Shadow of the Comet,PC (Microsoft Windows),3,NULL,NULL,NULL,60.9609,11
1151,Broken Sword: The Sleeping Dragon,PC (Microsoft Windows),16,NULL,60.0000,2,71.1884,68
27860,Broken Sword: The Smoking Mirror - Remastered,Linux,6,NULL,NULL,NULL,84.1422,37
27860,Broken Sword: The Smoking Mirror - Remastered,PC (Microsoft Windows),6,NULL,NULL,NULL,84.1422,37
27860,Broken Sword: The Smoking Mirror - Remastered,Mac,6,NULL,NULL,NULL,84.1422,37
27860,Broken Sword: The Smoking Mirror - Remastered,Android,6,NULL,NULL,NULL,84.1422,37
27860,Broken Sword: The Smoking Mirror - Remastered,iOS,6,NULL,NULL,NULL,84.1422,37
186,Indiana Jones and the Last Crusade: The Graphic Adventure,Linux,17,NULL,NULL,NULL,83.9682,51
186,Indiana Jones and the Last Crusade: The Graphic Adventure,PC (Microsoft Windows),17,NULL,NULL,NULL,83.9682,51
186,Indiana Jones and the Last Crusade: The Graphic Adventure,Mac,17,NULL,NULL,NULL,83.9682,51
1000,Oddworld: Abe's Exoddus,PC (Microsoft Windows),28,NULL,80.0000,2,83.1096,88
1000,Oddworld: Abe's Exoddus,PlayStation 4,28,NULL,80.0000,2,83.1096,88
1000,Oddworld: Abe's Exoddus,PlayStation 5,28,NULL,80.0000,2,83.1096,88
9349,Delta Force 2,PC (Microsoft Windows),13,NULL,80.0000,1,78.0175,38
86652,Stronghold HD,PC (Microsoft Windows),3,NULL,NULL,NULL,80.0358,15
837,Prince of Persia: Warrior Within,PC (Microsoft Windows),149,NULL,79.6000,7,82.8984,424
837,Prince of Persia: Warrior Within,iOS,149,NULL,79.6000,7,82.8984,424
26674,The Lion's Song,Linux,2,NULL,80.0000,5,79.8927,12
26674,The Lion's Song,PC (Microsoft Windows),2,NULL,80.0000,5,79.8927,12
26674,The Lion's Song,Mac,2,NULL,80.0000,5,79.8927,12
26674,The Lion's Song,Nintendo Switch,2,NULL,80.0000,5,79.8927,12
20048,Darksiders II: Deathinitive Edition,PC (Microsoft Windows),34,NULL,74.9167,13,75.4507,62
20048,Darksiders II: Deathinitive Edition,PlayStation 4,34,NULL,74.9167,13,75.4507,62
20048,Darksiders II: Deathinitive Edition,Xbox One,34,NULL,74.9167,13,75.4507,62
20048,Darksiders II: Deathinitive Edition,Nintendo Switch,34,NULL,74.9167,13,75.4507,62
11272,Chaser,Linux,1,NULL,69.5000,2,64.3261,19
11272,Chaser,PC (Microsoft Windows),1,NULL,69.5000,2,64.3261,19
1404,Metal Slug,Linux,41,NULL,NULL,NULL,81.6845,207
1404,Metal Slug,PC (Microsoft Windows),41,NULL,NULL,NULL,81.6845,207
1404,Metal Slug,Mac,41,NULL,NULL,NULL,81.6845,207
1404,Metal Slug,Android,41,NULL,NULL,NULL,81.6845,207
1404,Metal Slug,iOS,41,NULL,NULL,NULL,81.6845,207
3022,Transistor,Linux,142,4,85.2500,14,83.0129,402
3022,Transistor,PC (Microsoft Windows),142,4,85.2500,14,83.0129,402
3022,Transistor,Mac,142,4,85.2500,14,83.0129,402
3022,Transistor,iOS,142,4,85.2500,14,83.0129,402
3022,Transistor,PlayStation 4,142,4,85.2500,14,83.0129,402
3022,Transistor,Nintendo Switch,142,4,85.2500,14,83.0129,402
27988,Planescape: Torment - Enhanced Edition,Linux,21,1,79.7500,6,79.8039,22
27988,Planescape: Torment - Enhanced Edition,PC (Microsoft Windows),21,1,79.7500,6,79.8039,22
27988,Planescape: Torment - Enhanced Edition,Mac,21,1,79.7500,6,79.8039,22
27988,Planescape: Torment - Enhanced Edition,Android,21,1,79.7500,6,79.8039,22
27988,Planescape: Torment - Enhanced Edition,iOS,21,1,79.7500,6,79.8039,22
27988,Planescape: Torment - Enhanced Edition,PlayStation 4,21,1,79.7500,6,79.8039,22
27988,Planescape: Torment - Enhanced Edition,Xbox One,21,1,79.7500,6,79.8039,22
27988,Planescape: Torment - Enhanced Edition,Nintendo Switch,21,1,79.7500,6,79.8039,22
8732,Dungeons & Dragons: Pool of Radiance,Mac,6,NULL,NULL,NULL,79.2828,19
5628,Luftrausers,Linux,17,NULL,80.4545,11,78.9220,46
5628,Luftrausers,PC (Microsoft Windows),17,NULL,80.4545,11,78.9220,46
5628,Luftrausers,Mac,17,NULL,80.4545,11,78.9220,46
5628,Luftrausers,Android,17,NULL,80.4545,11,78.9220,46
14326,Lovely Planet,Linux,4,NULL,76.6667,3,62.9004,15
14326,Lovely Planet,PC (Microsoft Windows),4,NULL,76.6667,3,62.9004,15
14326,Lovely Planet,Mac,4,NULL,76.6667,3,62.9004,15
14326,Lovely Planet,PlayStation 4,4,NULL,76.6667,3,62.9004,15
14326,Lovely Planet,Xbox One,4,NULL,76.6667,3,62.9004,15
12519,Tooth and Tail,Linux,12,4,82.0000,8,90.8106,19
12519,Tooth and Tail,PC (Microsoft Windows),12,4,82.0000,8,90.8106,19
12519,Tooth and Tail,Mac,12,4,82.0000,8,90.8106,19
12519,Tooth and Tail,PlayStation 4,12,4,82.0000,8,90.8106,19
7876,Race the Sun,Linux,14,NULL,86.0000,2,71.9594,55
7876,Race the Sun,PC (Microsoft Windows),14,NULL,86.0000,2,71.9594,55
7876,Race the Sun,Mac,14,NULL,86.0000,2,71.9594,55
7876,Race the Sun,iOS,14,NULL,86.0000,2,71.9594,55
7876,Race the Sun,PlayStation 4,14,NULL,86.0000,2,71.9594,55
7876,Race the Sun,Xbox One,14,NULL,86.0000,2,71.9594,55
6441,BlazBlue: Calamity Trigger,PC (Microsoft Windows),14,NULL,73.3333,6,76.7138,43
8792,Mount & Blade: With Fire and Sword,PC (Microsoft Windows),6,NULL,80.0000,3,69.3323,42
9143,Guilty Gear X2 #Reload,PC (Microsoft Windows),4,NULL,60.0000,2,91.9558,24
152124,Bramble: The Mountain King,PC (Microsoft Windows),NULL,8,68.0000,1,76.1050,20
152124,Bramble: The Mountain King,PlayStation 4,NULL,8,68.0000,1,76.1050,20
152124,Bramble: The Mountain King,Xbox One,NULL,8,68.0000,1,76.1050,20
152124,Bramble: The Mountain King,Nintendo Switch,NULL,8,68.0000,1,76.1050,20
152124,Bramble: The Mountain King,PlayStation 5,NULL,8,68.0000,1,76.1050,20
8259,Tacoma,Linux,47,10,78.1875,19,71.2660,102
8259,Tacoma,PC (Microsoft Windows),47,10,78.1875,19,71.2660,102
8259,Tacoma,Mac,47,10,78.1875,19,71.2660,102
8259,Tacoma,PlayStation 4,47,10,78.1875,19,71.2660,102
8259,Tacoma,Xbox One,47,10,78.1875,19,71.2660,102
8762,Lumino City,PC (Microsoft Windows),12,NULL,70.0000,2,83.6761,24
8762,Lumino City,Mac,12,NULL,70.0000,2,83.6761,24
8762,Lumino City,Android,12,NULL,70.0000,2,83.6761,24
8762,Lumino City,iOS,12,NULL,70.0000,2,83.6761,24
9730,Firewatch,Linux,283,27,79.2778,21,79.1719,858
9730,Firewatch,PC (Microsoft Windows),283,27,79.2778,21,79.1719,858
9730,Firewatch,Mac,283,27,79.2778,21,79.1719,858
9730,Firewatch,PlayStation 4,283,27,79.2778,21,79.1719,858
9730,Firewatch,Xbox One,283,27,79.2778,21,79.1719,858
9730,Firewatch,Nintendo Switch,283,27,79.2778,21,79.1719,858
356,Quake 4,Linux,45,NULL,74.5000,7,74.6038,169
356,Quake 4,PC (Microsoft Windows),45,NULL,74.5000,7,74.6038,169
356,Quake 4,Mac,45,NULL,74.5000,7,74.6038,169
14,Fallout 2,PC (Microsoft Windows),242,NULL,NULL,NULL,89.7160,646
14,Fallout 2,Mac,242,NULL,NULL,NULL,89.7160,646
1341,Beyond Good & Evil,PC (Microsoft Windows),157,NULL,90.6000,6,86.0907,310
3251,Super Hexagon,Linux,36,NULL,83.3333,3,79.2772,111
3251,Super Hexagon,PC (Microsoft Windows),36,NULL,83.3333,3,79.2772,111
3251,Super Hexagon,Mac,36,NULL,83.3333,3,79.2772,111
3251,Super Hexagon,Android,36,NULL,83.3333,3,79.2772,111
3251,Super Hexagon,iOS,36,NULL,83.3333,3,79.2772,111
14740,The Deadly Tower of Monsters,PC (Microsoft Windows),16,1,75.4000,6,75.8962,43
14740,The Deadly Tower of Monsters,PlayStation 4,16,1,75.4000,6,75.8962,43
9833,Warlords Battlecry II,PC (Microsoft Windows),6,NULL,82.0000,2,88.9639,11
25577,Oh...Sir!! The Insult Simulator,Linux,4,NULL,62.2500,4,67.0875,14
25577,Oh...Sir!! The Insult Simulator,PC (Microsoft Windows),4,NULL,62.2500,4,67.0875,14
25577,Oh...Sir!! The Insult Simulator,Mac,4,NULL,62.2500,4,67.0875,14
25577,Oh...Sir!! The Insult Simulator,Android,4,NULL,62.2500,4,67.0875,14
25577,Oh...Sir!! The Insult Simulator,iOS,4,NULL,62.2500,4,67.0875,14
25577,Oh...Sir!! The Insult Simulator,PlayStation 4,4,NULL,62.2500,4,67.0875,14
25577,Oh...Sir!! The Insult Simulator,Xbox One,4,NULL,62.2500,4,67.0875,14
25577,Oh...Sir!! The Insult Simulator,Nintendo Switch,4,NULL,62.2500,4,67.0875,14
1878,War for the Overworld,Linux,16,4,60.0000,3,77.3870,22
1878,War for the Overworld,PC (Microsoft Windows),16,4,60.0000,3,77.3870,22
1878,War for the Overworld,Mac,16,4,60.0000,3,77.3870,22
26129,The Incredible Adventures of Van Helsing: Final Cut,PC (Microsoft Windows),9,NULL,NULL,NULL,73.8203,13
23294,realMyst: Masterpiece Edition,PC (Microsoft Windows),8,NULL,66.0000,1,87.3581,14
23294,realMyst: Masterpiece Edition,Mac,8,NULL,66.0000,1,87.3581,14
23294,realMyst: Masterpiece Edition,Nintendo Switch,8,NULL,66.0000,1,87.3581,14
27667,Cosmic Star Heroine,PC (Microsoft Windows),3,NULL,77.3333,7,83.8188,12
27667,Cosmic Star Heroine,PlayStation 4,3,NULL,77.3333,7,83.8188,12
27667,Cosmic Star Heroine,Xbox One,3,NULL,77.3333,7,83.8188,12
27667,Cosmic Star Heroine,Nintendo Switch,3,NULL,77.3333,7,83.8188,12
11587,Absolute Drift,Linux,22,NULL,60.0000,1,69.7545,16
11587,Absolute Drift,PC (Microsoft Windows),22,NULL,60.0000,1,69.7545,16
11587,Absolute Drift,Mac,22,NULL,60.0000,1,69.7545,16
11587,Absolute Drift,Android,22,NULL,60.0000,1,69.7545,16
11587,Absolute Drift,iOS,22,NULL,60.0000,1,69.7545,16
11587,Absolute Drift,Nintendo Switch,22,NULL,60.0000,1,69.7545,16
8508,Xenonauts,Linux,13,NULL,70.0000,1,75.5520,11
8508,Xenonauts,PC (Microsoft Windows),13,NULL,70.0000,1,75.5520,11
8508,Xenonauts,Mac,13,NULL,70.0000,1,75.5520,11
149,Star Wars: Starfighter,PC (Microsoft Windows),5,NULL,78.5000,2,63.8339,26
2906,Leisure Suit Larry in the Land of the Lounge Lizards,Linux,11,NULL,NULL,NULL,75.0847,44
2906,Leisure Suit Larry in the Land of the Lounge Lizards,PC (Microsoft Windows),11,NULL,NULL,NULL,75.0847,44
2906,Leisure Suit Larry in the Land of the Lounge Lizards,Mac,11,NULL,NULL,NULL,75.0847,44
248,Populous,PC (Microsoft Windows),8,NULL,NULL,NULL,67.7293,34
248,Populous,Mac,8,NULL,NULL,NULL,67.7293,34
16018,Zombie Shooter 2,PC (Microsoft Windows),2,NULL,NULL,NULL,70.0409,11
8073,King's Bounty: Dark Side,PC (Microsoft Windows),1,NULL,NULL,NULL,54.5839,14
8073,King's Bounty: Dark Side,Mac,1,NULL,NULL,NULL,54.5839,14
3050,Capsized,Linux,4,NULL,63.2000,5,69.9720,19
3050,Capsized,PC (Microsoft Windows),4,NULL,63.2000,5,69.9720,19
3050,Capsized,Mac,4,NULL,63.2000,5,69.9720,19
150,Star Wars: Jedi Knight - Dark Forces II,PC (Microsoft Windows),24,NULL,NULL,NULL,83.2966,85
20329,Figment,Linux,18,NULL,88.6667,3,78.8250,35
20329,Figment,PC (Microsoft Windows),18,NULL,88.6667,3,78.8250,35
20329,Figment,Mac,18,NULL,88.6667,3,78.8250,35
20329,Figment,Android,18,NULL,88.6667,3,78.8250,35
20329,Figment,iOS,18,NULL,88.6667,3,78.8250,35
20329,Figment,PlayStation 4,18,NULL,88.6667,3,78.8250,35
20329,Figment,Xbox One,18,NULL,88.6667,3,78.8250,35
20329,Figment,Nintendo Switch,18,NULL,88.6667,3,78.8250,35
116539,Blood: Fresh Supply,PC (Microsoft Windows),2,NULL,80.0000,3,80.7849,18
110875,Lorelai,PC (Microsoft Windows),1,NULL,NULL,NULL,86.5150,17
99071,Hypnospace Outlaw,Linux,3,NULL,84.3333,6,88.5353,26
99071,Hypnospace Outlaw,PC (Microsoft Windows),3,NULL,84.3333,6,88.5353,26
99071,Hypnospace Outlaw,Mac,3,NULL,84.3333,6,88.5353,26
99071,Hypnospace Outlaw,PlayStation 4,3,NULL,84.3333,6,88.5353,26
99071,Hypnospace Outlaw,Xbox One,3,NULL,84.3333,6,88.5353,26
99071,Hypnospace Outlaw,Nintendo Switch,3,NULL,84.3333,6,88.5353,26
6072,Styx: Master of Shadows,PC (Microsoft Windows),32,2,74.2222,9,73.3970,61
6072,Styx: Master of Shadows,PlayStation 4,32,2,74.2222,9,73.3970,61
6072,Styx: Master of Shadows,Xbox One,32,2,74.2222,9,73.3970,61
5614,Kentucky Route Zero,Linux,42,NULL,88.0000,11,69.3283,78
5614,Kentucky Route Zero,PC (Microsoft Windows),42,NULL,88.0000,11,69.3283,78
5614,Kentucky Route Zero,Mac,42,NULL,88.0000,11,69.3283,78
5614,Kentucky Route Zero,Android,42,NULL,88.0000,11,69.3283,78
5614,Kentucky Route Zero,iOS,42,NULL,88.0000,11,69.3283,78
141543,Road 96,PC (Microsoft Windows),7,4,83.0000,9,74.6453,51
141543,Road 96,PlayStation 4,7,4,83.0000,9,74.6453,51
141543,Road 96,Xbox One,7,4,83.0000,9,74.6453,51
141543,Road 96,Nintendo Switch,7,4,83.0000,9,74.6453,51
141543,Road 96,PlayStation 5,7,4,83.0000,9,74.6453,51
100667,Cube Escape: Paradox,PC (Microsoft Windows),1,NULL,NULL,NULL,59.4482,27
100667,Cube Escape: Paradox,Mac,1,NULL,NULL,NULL,59.4482,27
100667,Cube Escape: Paradox,Android,1,NULL,NULL,NULL,59.4482,27
100667,Cube Escape: Paradox,iOS,1,NULL,NULL,NULL,59.4482,27
23181,OneShot,Linux,16,NULL,NULL,NULL,83.3435,87
23181,OneShot,PC (Microsoft Windows),16,NULL,NULL,NULL,83.3435,87
23181,OneShot,Mac,16,NULL,NULL,NULL,83.3435,87
23181,OneShot,PlayStation 4,16,NULL,NULL,NULL,83.3435,87
23181,OneShot,Xbox One,16,NULL,NULL,NULL,83.3435,87
23181,OneShot,Nintendo Switch,16,NULL,NULL,NULL,83.3435,87
23181,OneShot,PlayStation 5,16,NULL,NULL,NULL,83.3435,87
25849,Off-Peak,PC (Microsoft Windows),3,NULL,NULL,NULL,62.0137,11
1991,Fez,Linux,136,NULL,85.5000,15,80.5715,368
1991,Fez,PC (Microsoft Windows),136,NULL,85.5000,15,80.5715,368
1991,Fez,Mac,136,NULL,85.5000,15,80.5715,368
1991,Fez,iOS,136,NULL,85.5000,15,80.5715,368
1991,Fez,PlayStation 4,136,NULL,85.5000,15,80.5715,368
1991,Fez,Nintendo Switch,136,NULL,85.5000,15,80.5715,368
11092,Anodyne,Linux,4,NULL,69.8000,5,66.8405,30
11092,Anodyne,PC (Microsoft Windows),4,NULL,69.8000,5,66.8405,30
11092,Anodyne,Mac,4,NULL,69.8000,5,66.8405,30
11092,Anodyne,Android,4,NULL,69.8000,5,66.8405,30
11092,Anodyne,iOS,4,NULL,69.8000,5,66.8405,30
11092,Anodyne,PlayStation 4,4,NULL,69.8000,5,66.8405,30
11092,Anodyne,Xbox One,4,NULL,69.8000,5,66.8405,30
11092,Anodyne,Nintendo Switch,4,NULL,69.8000,5,66.8405,30
120552,The White Door,PC (Microsoft Windows),NULL,NULL,77.0000,1,72.2840,19
120552,The White Door,Mac,NULL,NULL,77.0000,1,72.2840,19
120552,The White Door,Android,NULL,NULL,77.0000,1,72.2840,19
120552,The White Door,iOS,NULL,NULL,77.0000,1,72.2840,19
51524,The Walking Dead: The Final Season,PC (Microsoft Windows),42,6,71.2500,7,79.1487,156
51524,The Walking Dead: The Final Season,PlayStation 4,42,6,71.2500,7,79.1487,156
51524,The Walking Dead: The Final Season,Xbox One,42,6,71.2500,7,79.1487,156
51524,The Walking Dead: The Final Season,Nintendo Switch,42,6,71.2500,7,79.1487,156
19637,Star Wars: The Force Unleashed - Ultimate Sith Edition,PC (Microsoft Windows),7,NULL,63.7500,4,77.2119,23
19637,Star Wars: The Force Unleashed - Ultimate Sith Edition,Mac,7,NULL,63.7500,4,77.2119,23
92919,Eliza,Linux,NULL,NULL,NULL,NULL,62.2827,13
92919,Eliza,PC (Microsoft Windows),NULL,NULL,NULL,NULL,62.2827,13
92919,Eliza,Mac,NULL,NULL,NULL,NULL,62.2827,13
92919,Eliza,Nintendo Switch,NULL,NULL,NULL,NULL,62.2827,13
27448,SuperHot: Mind Control Delete,Linux,20,2,83.9000,12,77.9016,66
27448,SuperHot: Mind Control Delete,PC (Microsoft Windows),20,2,83.9000,12,77.9016,66
27448,SuperHot: Mind Control Delete,Mac,20,2,83.9000,12,77.9016,66
27448,SuperHot: Mind Control Delete,PlayStation 4,20,2,83.9000,12,77.9016,66
27448,SuperHot: Mind Control Delete,Xbox One,20,2,83.9000,12,77.9016,66
7205,SuperHot,Linux,264,26,84.7222,19,76.7579,426
7205,SuperHot,PC (Microsoft Windows),264,26,84.7222,19,76.7579,426
